,Product_Name,Product_Description,Size,Milk,Product_Ingredients,Energy (kJ)_per 100g/ml,Energy (kJ)_In-Store ,Energy (kJ)_Take-Out ,Energy (kcal)_per 100g/ml,Energy (kcal)_In-Store ,Energy (kcal)_Take-Out ,Fat (g)_per 100g/ml,Fat (g)_In-Store ,Fat (g)_Take-Out ,of which is saturates (g)_per 100g/ml,of which is saturates (g)_In-Store ,of which is saturates (g)_Take-Out ,Carbohydrate (g)_per 100g/ml,Carbohydrate (g)_In-Store ,Carbohydrate (g)_Take-Out ,of which is sugars (g)_per 100g/ml,of which is sugars (g)_In-Store ,of which is sugars (g)_Take-Out ,Protein (g)_per 100g/ml,Protein (g)_In-Store ,Protein (g)_Take-Out ,Salt (g)_per 100g/ml,Salt (g)_In-Store ,Salt (g)_Take-Out ,ServingSize_In_Store,ServingSize_Take_Out,Soya Products,Egg Products,Milk Products,Fish Products,Crustacean Products,Mollusc Products,Sulphite Products,Sesame Products,Celery Products,Mustard Products,Peanut Products,Lupin Products,Tree Nuts Products,Tree Nut Source (if present),Wheat Products,Rye Products,Barley Products,Oat Products
307,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Oat,N/A,119,524,544,28,124,129,0.3,1.5,1.6,0.1,0.5,0.6,6,26.5,27.3,3.9,17.2,17.6,0.2,0.7,0.7,0,0.1,0.1,439g,419g,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
308,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Whole,N/A,330,1366,1379,79,328,331,4.7,19.4,19.6,3,12.3,12.4,7.8,32.1,32.3,5.3,21.8,22,1.3,5.4,5.6,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
309,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Skimmed,N/A,299,1235,1241,72,296,297,3.9,15.9,15.9,2.4,10,10,7.7,32,32.2,5.2,21.7,21.9,1.3,5.5,5.7,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
310,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Semi Skimmed,N/A,312,1291,1300,75,309,311,4.2,17.4,17.4,2.6,10.9,10.9,7.8,32.3,32.5,5.3,21.9,22.2,1.4,5.6,5.8,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
311,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Coconut,N/A,299,1237,1244,72,297,298,4.1,17.1,17.1,2.6,10.5,10.6,7.5,30.9,31.1,5,20.6,20.8,0.9,3.7,3.8,0,0.1,0.1,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
312,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Almond,N/A,290,1200,1205,70,288,289,4.1,16.9,16.9,2.4,10,10,7.3,30.3,30.4,4.8,19.9,20,0.7,2.8,2.8,0,0.1,0.1,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
313,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Soya,N/A,308,1274,1282,74,305,307,4.2,17.5,17.6,2.5,10.2,10.2,7.3,30.4,30.5,4.8,19.9,20,1.3,5.4,5.6,0,0.1,0.1,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
314,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Lacto-free,N/A,305,1259,1267,73,302,304,4.2,17.2,17.2,2.6,10.8,10.9,7.3,30.4,30.5,4.8,20,20.2,1.4,5.6,5.8,0,0.1,0.1,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
315,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Primo,Oat,N/A,313,1294,1304,75,310,312,4.1,17,17,2.5,10.4,10.4,8.6,35.5,35.9,5.1,21.2,21.4,0.6,2.6,2.6,0,0.1,0.1,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
316,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Whole,N/A,300,1573,1600,72,377,384,3.8,20.1,20.5,2.4,12.6,12.9,8,42,42.5,5.4,28.2,28.7,1.2,6.1,6.4,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
317,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Skimmed,N/A,274,1435,1448,65,343,346,3.1,16.4,16.4,1.9,10.2,10.2,8,41.9,42.4,5.4,28.1,28.6,1.2,6.2,6.5,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
318,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Semi Skimmed,N/A,285,1494,1513,68,357,362,3.4,17.9,18.1,2.1,11.2,11.3,8.1,42.2,42.7,5.4,28.4,28.9,1.2,6.3,6.7,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
319,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Coconut,N/A,274,1438,1452,66,344,348,3.4,17.6,17.8,2.1,10.8,10.9,7.8,40.8,41.2,5.2,27,27.4,0.8,4.3,4.5,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
320,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Almond,N/A,267,1399,1409,64,335,338,3.3,17.4,17.5,1.9,10.2,10.2,7.7,40.1,40.4,5,26.2,26.5,0.6,3.3,3.4,0,0.1,0.1,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
321,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Soya,N/A,281,1476,1494,67,353,357,3.5,18.1,18.3,2,10.4,10.4,7.7,40.2,40.5,5,26.2,26.5,1.2,6.1,6.4,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
322,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Lacto-free,N/A,278,1461,1477,67,350,354,3.4,17.7,17.9,2.1,11.1,11.2,7.7,40.2,40.5,5,26.4,26.7,1.2,6.3,6.7,0,0.1,0.1,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
323,Belgian Chocolate & Cream Frostino with Coffee ,"Belgian chocolate sauce blended with fresh milk and ice, finished with an extra swirl of sauce, fresh cream, a sprinkling of cocoa powder and a shot of coffee.",Medio,Oat,N/A,286,1498,1518,68,358,363,3.3,17.5,17.6,2,10.6,10.7,8.7,45.6,46.4,5.3,27.6,28,0.6,3.1,3.1,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
324,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Whole,N/A,348,1437,1451,83,345,348,5,20.5,20.7,3.1,13,13.1,8,33,33.2,5.5,22.9,23.1,1.5,6.2,6.4,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
325,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Skimmed,N/A,306,1264,1271,73,302,304,3.8,15.9,15.9,2.4,10,10,8,32.9,33.1,5.5,22.8,23,1.5,6.3,6.5,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
326,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Semi Skimmed,N/A,324,1338,1348,77,320,322,4.3,17.8,17.9,2.7,11.2,11.3,8,33.3,33.5,5.6,23.2,23.4,1.6,6.5,6.6,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
327,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Coconut,N/A,307,1268,1275,73,303,305,4.2,17.4,17.5,2.6,10.8,10.8,7.6,31.5,31.7,5.2,21.4,21.6,1,4,4,0,0.1,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
328,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Almond,N/A,295,1219,1224,71,292,293,4.1,17.1,17.2,2.4,10,10,7.4,30.6,30.8,4.9,20.4,20.5,0.7,2.7,2.7,0,0.1,0.1,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
329,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Soya,N/A,318,1316,1324,76,315,317,4.4,18,18.1,2.5,10.3,10.3,7.4,30.8,30.9,4.9,20.4,20.5,1.5,6.2,6.4,0,0.1,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
330,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Lacto-free,N/A,314,1297,1305,75,311,313,4.2,17.5,17.6,2.7,11.1,11.2,7.4,30.8,30.9,5,20.7,20.8,1.6,6.5,6.6,0,0.1,0.1,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
331,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Primo,Oat,N/A,325,1343,1353,78,321,323,4.2,17.3,17.3,2.5,10.5,10.5,9.1,37.5,37.9,5.4,22.2,22.3,0.6,2.5,2.5,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
332,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Whole,N/A,327,1715,1743,78,411,417,4.2,22.3,22.6,2.7,14.1,14.4,8.4,43.9,44.4,5.8,30.5,31,1.5,7.7,8,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
333,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Skimmed,N/A,285,1494,1508,68,356,360,3.1,16.3,16.4,2,10.3,10.3,8.3,43.8,44.2,5.8,30.4,30.8,1.5,7.8,8.2,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
334,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Semi Skimmed,N/A,303,1589,1608,72,379,383,3.6,18.7,18.9,2.3,11.8,11.9,8.4,44.3,44.7,5.9,30.8,31.3,1.5,8,8.4,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
335,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Coconut,N/A,286,1499,1513,68,358,361,3.5,18.3,18.4,2.1,11.2,11.3,8,42,42.3,5.5,28.6,28.9,0.9,4.8,5,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
336,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Almond,N/A,274,1437,1447,66,344,346,3.4,17.9,18.1,2,10.3,10.3,7.8,40.9,41.2,5.2,27.3,27.6,0.6,3.2,3.3,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
337,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Soya,N/A,297,1560,1578,71,372,377,3.6,19.1,19.2,2,10.6,10.6,7.8,41.1,41.3,5.2,27.3,27.6,1.5,7.7,8,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
338,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Lacto-free,N/A,293,1536,1552,70,368,372,3.5,18.4,18.6,2.2,11.7,11.8,7.8,41.1,41.3,5.3,27.6,27.9,1.5,8,8.4,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
339,Belgian Chocolate & Cream Frostino ,Possibly the most decadent drink in the Frostino family. Ideal for chocolate lovers.,Medio,Oat,N/A,304,1595,1615,73,380,385,3.4,18.1,18.2,2.1,10.9,11,9.5,49.7,50.5,5.6,29.6,30,0.6,2.9,2.9,0,0.2,0.2,525g,505g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
340,Salted Caramel & Cream Frostino ,N/A,Primo,Whole,N/A,337,1407,1421,81,338,341,5,20.8,21,3.2,13.2,13.3,7.7,32.2,32.5,6.6,27.7,27.9,1.3,5.5,5.7,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
341,Salted Caramel & Cream Frostino ,N/A,Primo,Skimmed,N/A,296,1235,1242,71,295,297,3.9,16.1,16.2,2.4,10.2,10.2,7.7,32.1,32.3,6.6,27.5,27.7,1.4,5.6,5.8,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
342,Salted Caramel & Cream Frostino ,N/A,Primo,Semi Skimmed,N/A,314,1309,1318,75,313,315,4.3,18,18.1,2.7,11.4,11.5,7.8,32.5,32.7,6.7,27.9,28.1,1.4,5.8,5.9,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
343,Salted Caramel & Cream Frostino ,N/A,Primo,Coconut,N/A,297,1239,1246,71,296,298,4.2,17.6,17.7,2.6,10.9,11,7.4,30.7,30.9,6.3,26.2,26.3,0.8,3.3,3.3,0,0.2,0.2,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
344,Salted Caramel & Cream Frostino ,N/A,Primo,Almond,N/A,285,1190,1195,68,285,286,4.2,17.4,17.5,2.4,10.2,10.2,7.2,29.9,30,6,25.2,25.3,0.5,2,2,0,0.1,0.1,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
345,Salted Caramel & Cream Frostino ,N/A,Primo,Soya,N/A,308,1286,1295,74,308,310,4.4,18.3,18.4,2.5,10.4,10.5,7.2,30,30.1,6,25.2,25.3,1.3,5.5,5.7,0,0.2,0.2,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
346,Salted Caramel & Cream Frostino ,N/A,Primo,Lacto-free,N/A,304,1267,1276,73,304,306,4.3,17.8,17.8,2.7,11.3,11.4,7.2,30,30.1,6.1,25.4,25.5,1.4,5.8,5.9,0,0.1,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
347,Salted Caramel & Cream Frostino ,N/A,Primo,Oat,N/A,315,1314,1324,75,314,316,4.2,17.5,17.6,2.6,10.7,10.7,8.8,36.7,37.1,6.4,26.9,27.1,0.4,1.8,1.8,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,C,C,C,Yes
348,Salted Caramel & Cream Frostino ,N/A,Medio,Whole,N/A,314,1662,1689,75,398,405,4.3,22.6,23,2.7,14.4,14.6,7.9,41.9,42.4,6.7,35.5,35.9,1.3,6.8,7.2,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
349,Salted Caramel & Cream Frostino ,N/A,Medio,Skimmed,N/A,273,1441,1455,65,344,347,3.2,16.7,16.7,2,10.5,10.5,7.9,41.8,42.2,6.7,35.3,35.8,1.3,7,7.3,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
350,Salted Caramel & Cream Frostino ,N/A,Medio,Semi Skimmed,N/A,290,1535,1555,69,366,371,3.6,19.1,19.2,2.3,12.1,12.2,8,42.2,42.7,6.8,35.8,36.3,1.4,7.2,7.5,0,0.2,0.3,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
351,Salted Caramel & Cream Frostino ,N/A,Medio,Coconut,N/A,273,1446,1460,65,345,349,3.5,18.6,18.7,2.2,11.5,11.5,7.6,40,40.3,6.3,33.6,33.9,0.7,4,4.1,0,0.2,0.2,529g,509g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
352,Salted Caramel & Cream Frostino ,N/A,Medio,Almond,N/A,262,1383,1393,63,331,333,3.5,18.3,18.4,2,10.5,10.5,7.4,38.9,39.1,6.1,32.3,32.5,0.4,2.4,2.4,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
353,Salted Caramel & Cream Frostino ,N/A,Medio,Soya,N/A,285,1507,1524,68,360,364,3.7,19.4,19.6,2,10.8,10.9,7.4,39,39.3,6.1,32.3,32.5,1.3,6.8,7.2,0,0.2,0.2,529g,509g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
354,Salted Caramel & Cream Frostino ,N/A,Medio,Lacto-free,N/A,280,1483,1499,67,355,359,3.5,18.7,18.9,2.3,12,12.1,7.4,39,39.3,6.2,32.6,32.9,1.4,7.2,7.5,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
355,Salted Caramel & Cream Frostino ,N/A,Medio,Oat,N/A,292,1542,1562,70,368,372,3.5,18.4,18.5,2.1,11.2,11.2,9,47.7,48.5,6.5,34.5,34.9,0.4,2,2.1,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,C,C,C,Yes
356,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Whole,N/A,320,1336,1350,77,321,324,4.7,19.7,19.9,3,12.4,12.6,7.5,31.3,31.5,6.3,26.5,26.7,1.1,4.7,4.9,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
357,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Skimmed,N/A,289,1205,1212,69,289,290,3.9,16.2,16.2,2.4,10.2,10.2,7.5,31.2,31.4,6.3,26.4,26.6,1.2,4.8,5,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
358,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Semi Skimmed,N/A,302,1261,1271,72,302,304,4.2,17.6,17.7,2.7,11.1,11.1,7.5,31.5,31.7,6.4,26.7,26.9,1.2,4.9,5.1,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
359,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Coconut,N/A,289,1208,1215,69,290,291,4.2,17.3,17.4,2.6,10.7,10.8,7.2,30.1,30.3,6.1,25.4,25.5,0.7,3,3.1,0,0.1,0.1,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
360,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Almond,N/A,281,1171,1176,67,281,282,4.1,17.1,17.2,2.4,10.2,10.2,7.1,29.5,29.6,5.9,24.6,24.7,0.5,2.1,2.1,0,0.1,0.1,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
361,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Soya,N/A,298,1244,1253,71,298,300,4.3,17.8,17.9,2.5,10.4,10.4,7.1,29.6,29.7,5.9,24.6,24.7,1.1,4.7,4.9,0,0.1,0.1,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
362,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Lacto-free,N/A,295,1230,1238,71,295,297,4.2,17.4,17.5,2.6,11,11.1,7.1,29.6,29.7,5.9,24.8,24.9,1.2,4.9,5.1,0,0.1,0.1,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
363,Salted Caramel & Cream Frostino with Coffee ,N/A,Primo,Oat,N/A,303,1265,1275,73,303,305,4.1,17.2,17.3,2.5,10.5,10.6,8.3,34.7,35.1,6.2,25.9,26.1,0.4,1.9,1.9,0,0.2,0.2,417g,392g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,C,C,C,Yes
364,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Whole,N/A,287,1519,1547,69,365,371,3.9,20.4,20.8,2.4,12.9,13.1,7.6,40,40.5,6.3,33.2,33.6,1,5.3,5.6,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
365,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Skimmed,N/A,261,1381,1395,63,331,334,3.2,16.7,16.8,2,10.5,10.5,7.6,39.9,40.4,6.3,33.1,33.5,1,5.4,5.7,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
366,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Semi Skimmed,N/A,272,1440,1460,65,345,349,3.4,18.2,18.4,2.2,11.4,11.5,7.6,40.2,40.7,6.3,33.4,33.8,1,5.5,5.8,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
367,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Coconut,N/A,262,1384,1398,63,332,335,3.4,17.9,18.1,2.1,11.1,11.1,7.3,38.8,39.2,6,32,32.3,0.7,3.5,3.6,0,0.2,0.2,529g,509g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
368,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Almond,N/A,255,1345,1355,61,323,325,3.4,17.7,17.9,2,10.5,10.5,7.2,38.1,38.4,5.9,31.2,31.4,0.5,2.5,2.5,0,0.1,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
369,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Soya,N/A,269,1422,1440,64,341,345,3.5,18.4,18.6,2,10.7,10.7,7.2,38.2,38.5,5.9,31.2,31.4,1,5.3,5.6,0,0.2,0.2,529g,509g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
370,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Lacto-free,N/A,266,1407,1424,64,338,341,3.4,18,18.2,2.1,11.4,11.5,7.2,38.2,38.5,5.9,31.4,31.6,1,5.5,5.8,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
371,Salted Caramel & Cream Frostino with Coffee ,N/A,Medio,Oat,N/A,273,1444,1464,65,346,350,3.4,17.8,18,2.1,10.9,10.9,8.3,43.6,44.4,6.2,32.6,33,0.4,2.3,2.3,0,0.2,0.2,529g,509g,C,No,Yes,No,No,No,No,No,No,No,No,No,C,,C,C,C,Yes
372,Strawberry & Cream Frostino ,"An indulgent blended ice drink, made from strawberry sauce, milk and ice and finished with fresh cream.",Primo,Whole,N/A,352,1454,1468,84,347,351,4.7,19.5,19.7,3,12.5,12.7,9.2,38.1,38.3,7.6,31.3,31.5,1.2,5.1,5.2,0,0.2,0.2,413g,388g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
373,Strawberry & Cream Frostino ,"An indulgent blended ice drink, made from strawberry sauce, milk and ice and finished with fresh cream.",Primo,Skimmed,N/A,310,1281,1288,74,305,306,3.6,14.9,14.9,2.3,9.5,9.5,9.2,37.9,38.2,7.5,31.2,31.4,1.3,5.2,5.4,0,0.2,0.2,413g,388g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
374,Strawberry & Cream Frostino ,"An indulgent blended ice drink, made from strawberry sauce, milk and ice and finished with fresh cream.",Primo,Semi Skimmed,N/A,328,1355,1365,78,322,325,4.1,16.8,16.9,2.6,10.7,10.8,9.3,38.3,38.5,7.6,31.6,31.8,1.3,5.3,5.5,0.1,0.2,0.2,413g,388g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
375,Strawberry & Cream Frostino ,"An indulgent blended ice drink, made from strawberry sauce, milk and ice and finished with fresh cream.",Primo,Coconut,N/A,311,1285,1292,74,306,308,4,16.4,16.5,2.5,10.3,10.3,8.8,36.6,36.7,7.2,29.8,30,0.7,2.8,2.9,0,0.2,0.2,413g,388g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
376,Strawberry & Cream Frostino ,"An indulgent blended ice drink, made from strawberry sauce, milk and ice and finished with fresh cream.",Primo,Almond,N/A,299,1236,1241,71,295,296,3.9,16.2,16.2,2.3,9.5,9.5,8.6,35.7,35.8,7,28.8,28.9,0.4,1.6,1.6,0,0.2,0.2,413g,388g,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
